store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Seminary & Evans,3472669,901 E Seminary Dr,,"Fort Worth,",TX,76115,US,,,,,,
Hwy 183 & Roaring Springs,3473012,6520 Westworth Blvd,,"Westworth Village,",TX,76114,US,,,,,,
Blue Mound & Loop 820,3472658,5455 Blue Mound Rd,,"Saginaw,",TX,76106,US,,,,,,
Lake Worth & Loop 820,3472566,6120 Lake Worth Blvd,,"Lake Worth,",TX,76135,US,,,,,,
Loop 820 & Beach,3472783,5351 N Beach St,,"Fort Worth,",TX,76137,US,,,,,,
Brentwood Stair & Brentwood,3472587,6469 Brentwood Stair Rd,,"Fort Worth,",TX,76112,US,,,,,,
Loop 820 & Wichita,3472684,3160 SE Loop 820,,"Fort Worth,",TX,76140,US,,,,,,
Hwy 287 & Western Center,3472891,3000 Western Center Blvd,,"Fort Worth,",TX,76131,US,,,,,,
Cherry & Camp Bowie,3472443,3313 Cherry Ln,,"Fort Worth,",TX,76116,US,,,,,,
Altamesa & McCart,3472560,3501 Alta Mesa Blvd.,,"Fort Worth,",TX,76133,US,,,,,,
Hulen Bend & Hulen,3472687,6225 Hulen Bend Road,,"Fort Worth,",TX,76132,US,,,,,,
Rufe Snow & Browning,3472575,5501 Rufe Snow Dr,,"North Richland Hills,",TX,76180,US,,,,,,
Sycamore School & I35W,3472492,125 Sycamore School Rd.,,"Fort Worth,",TX,76134,US,,,,,,
Hwy 287 - Saginaw,3473084,1021 N Saginaw Blvd,,"Saginaw,",TX,76179,US,,,,,,
I820 & White Settlement,3472927,9501 White Settlement Rd,,"Fort Worth,",TX,76108,US,,,,,,
Pipeline & Melbourne,3472555,1120 W. Pipeline Road,,"Hurst,",TX,76053,US,,,,,,
Davis & Clark,3472436,5200 Davis Blvd,,"North Richland Hills,",TX,76180,US,,,,,,
Little & Poly Webb,3472699,4408 Little Rd,,"Arlington,",TX,76016,US,,,,,,
I30 & Eastchase,3472746,1425 Eastchase Parkway,,"Fort Worth,",TX,76120,US,,,,,,
Benbrook & Sproles,3472490,9200 Benbrook Blvd,,"Benbrook,",TX,76126,US,,,,,,
Hwy 377 & Park,3472827,7826 Denton Hwy,,"Watauga,",TX,76148,US,,,,,,
,3583169,2209 N Tarrant Pkwy,,"Ft. Worth,",TX,76177,US,,,,,,
Precinct & Mid Cities,3472803,6225 Precinct Line Rd,,"North Richland Hills,",TX,76180,US,,,,,,
Cooper & High Point,3472712,3519 S Cooper St,,"Arlington,",TX,76015,US,,,,,,
Tarrant Pkwy & Davis,3473120,9100 N Tarrant Pkwy,,"North Richland Hills,",TX,76182,US,,,,,,
Cooper & Walnut Branch,3472630,5869 S Cooper St,,"Arlington,",TX,76017,US,,,,,,
Hwy 183 & Murphy,3473075,2155 Airport Fwy,,"Euless,",TX,76040,US,,,,,,
