store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
,,"Meghna Complex, Block A, First Floor, The Mall",,Shimla,,,India,,31.103318,77.177648,10:45 - 22:30,,0
,,"2nd Floor -Marbahub , Police Bazar, Shillong",,Shillong,,,India,,25.577125,91.880786,10:45 - 22:30,,0
,,"Omalur Main Road, opp to TVS bunk",,Salem,,,India,,11.666364,78.144917,10:45 - 22:30,,0
,,"KFC Restaurant , Shop No -16,17,18, 2nd floor . Euro Park,Plot no-39, Site -4, NH-24, LINK Road Shaibabad (U.P)",,Sahibabad,,,India,,28.646508,77.320417,10:45 - 22:30,,0
,,"Shop no.80,Third floor, Circular Road",,Ranchi,,,India,8757689567			,,,,,0
,,"Miles Mall (Haveli), Between Sirhind & Rajpura NH-1, Dist-Fatehgarh Sahib, Punjab",,Rajpura,,,India,,30.549933,76.487392,10:45 - 22:30,,0
,,"Magneto Mall, Labhandi, NH 06,",,Raipur,,,India,,21.239853,81.684141,10:45 - 22:30,,0
,,"Food hub, Mumbai Pune Expressway, Village Sanjgaon, Dist. Raigad.",,Raigad,,,India,,18.808053,73.299543,10:45 - 22:30,,0
,,"Westend Mall,",,Pune,,,India,,18.5611270000000000,73.8074330000000000,,,0
,,"New # 65, Old # 45, Corner of Rangapillai street & M.G. Road",,Pondicherry,,,India,,11.937374,79.828802,10:45 - 22:30,,0
,,No.19/425 A & B,,Perinthalmanna,,,India,,10.977018,76.218704,,,0
,,"Sree Dhanya Boulevard, Opposite Big Bazaar, keshavadasapuram",,Pattom,,,India,,8.528372,76.939527,10:45 - 22:30,,0
,,"Vasundhara Mall, Boring Canal Road Near Rajapur pul",,Patna,,,India,,25.622961,85.125857,10:45 - 22:30,,0
,,"SCO - 2 & 3. OPP. GOPAL SWEETS, Leela Bhavan Chowk, near SURYA COMPLEX.",,Patiala,,,India,,30.335188,76.386143,10:45 - 22:30,,0
,,"KFC Orion Mall,MP Associates",,Panvel,,,India,,18.993117,73.116112,,,0
,,"RG Complex, Opposite Keshava Palace, Bailey Road PO Bihar Veterinary College",,Patna,,,India,,25.605879,85.08302,10:45 - 22:30,,0
,,Regent Theatre East Gandhi Maidan Shastri Nagar,,Patna,,,India,,25.618049,85.149272,10:45 - 22:30,,0
,,"Radhey Shree Tower, Ground Floor, Kankarbagh, Patna Main Road",,Patna,,,India,,25.602903,85.152994,10:45 - 22:30,,0
,,"Ground Floor, TIARA building, Village Baner, Haveli,",,Pune,,,India,,18.564968,73.774418,10:45 - 22:30,,0
,,"Spot 18 Building, Shivar Chowk, Rahatni, Pimpri Chinchwad",,Pune,,,India,,18.594073,73.786004,10:45 - 22:30,,0
,,"KFC R-Deccan Mall, Shop no 1,2,3,&4,ground floor Opposite to deccan PMT Bus stand near Deccan Gymkhana,J.M Marg",,Pune,,,India,,18.517724,73.842683,10:45 - 22:30,,0
,,"KFC Phoenix Market City Mall, Level 2 Food Court,Nagar Road",,Pune,,,India,,18.563298,73.91746,10:45 - 22:30,,0
,,"KFCH Restaurants Pvt Ltd, MSM Mall, Unit No 2 Ground Floor, Garware College, Karve Road",,Pune,,,India,,18.511591,73.83876,10:45 - 22:30,,0
,,"City One Mall, Store No. G1C, G1B, Building No. 2, Morwadi, PCMC",,Pune,,,India,,18.594073,73.786014,10:45 - 22:30,,0
,,"unit no eb-ff42 & 42d, Amanora Town Centre,, Amanora Park Township Village Sadesatra Nali,Magarpatta, Hadapsar,",,Pune,,,India,,18.519653,73.935352,10:45 - 22:30,,0
,," Unit Nos. 08 - 09, Kumar Pacific Mall, CTS No 42 & 43, Shankarseth Road, Gultekdi",,Pune,,,India,,18.501628,73.872408,10:45 - 22:30,,0
,,"Shop # 10,11,12. Siromtoli Chowk., Old H B Road",,Ranchi,,,India,,23.354522,85.332771,10:45 - 22:30,,0
,,"Shop No A 02 / 03, City Centre Mall, Matigara, Ambuja Reality, Uttorayon, Siliguri",,Silliguri,,,India,,26.724032,88.394958,10:45 - 22:30,,0
,,"Ashoka Complex, Near Payal Cinema Hall, Sevoke Road",,Silliguri,,,India,,26.728925,88.43066,10:45 - 22:30,,0
,," SCO - 328., SECTOR - 9.",,Panchkula,,,India,,30.696665,76.849762,10:45 - 22:30,,0
,,"Shop No 7,Food court level -2nd floor",,Noida,,,India,,28.567222,77.327129,,,0
,,,,New Delhi,,,India,,,,11AM-11PM,,0
,,"Opp D Y Patil Stadium Nerul East,",,Navi Mumbai,,,India,,19.046063,73.024132,10:45 - 22:30,,0
,,"G1, G2, Ground Floor, Eternity Mall, Variety Square, Sitaburdi",,Nagpur,,,India,,21.143119,79.080314,10:45 - 22:30,,0
